Data_inicial,Data_final,Regiao,Produto,Numero_postos_pesquisado,preco_media_revenda,Preco_minimo_revenda,Preco_maximo_revenda,Ano_inicial,Ano_final
2010-10-31,2010-11-06,SUL,GLP,708,38.04,30.0,45.0,2010,2010
2010-10-31,2010-11-06,SUL,GLP,138,40.58,35.0,47.0,2010,2010
2010-11-07,2010-11-13,SUL,GLP,680,38.28,29.9,45.0,2010,2010
2010-11-07,2010-11-13,SUL,GLP,710,38.04,30.0,48.0,2010,2010
2010-11-07,2010-11-13,SUL,GLP,145,40.5,35.0,47.0,2010,2010
2010-11-14,2010-11-20,SUL,GLP,681,38.26,29.9,48.0,2010,2010
2010-11-14,2010-11-20,SUL,GLP,711,38.09,30.0,48.0,2010,2010
2010-11-14,2010-11-20,SUL,GLP,145,40.5,35.0,47.0,2010,2010
2010-11-21,2010-11-27,SUL,GLP,680,38.13,29.9,45.0,2010,2010
2010-11-21,2010-11-27,SUL,GLP,710,38.09,30.0,48.0,2010,2010
2010-11-21,2010-11-27,SUL,GLP,151,40.62,35.0,47.0,2010,2010
2010-11-28,2010-12-04,SUL,GLP,681,38.14,29.9,45.0,2010,2010
2010-11-28,2010-12-04,SUL,GLP,710,38.13,30.0,48.0,2010,2010
2010-11-28,2010-12-04,SUL,GLP,150,40.59,35.0,47.0,2010,2010
2010-12-05,2010-12-11,SUL,GLP,681,38.19,29.9,45.0,2010,2010
2010-12-05,2010-12-11,SUL,GLP,711,38.27,30.0,45.0,2010,2010
2010-12-05,2010-12-11,SUL,GLP,148,40.64,35.0,47.0,2010,2010
2010-12-12,2010-12-18,SUL,GLP,682,38.18,29.9,47.0,2010,2010
2010-12-12,2010-12-18,SUL,GLP,711,38.22,30.0,45.0,2010,2010
2010-12-12,2010-12-18,SUL,GLP,147,40.71,35.0,47.0,2010,2010
2010-12-19,2010-12-25,SUL,GLP,679,38.21,29.9,47.0,2010,2010
2010-12-19,2010-12-25,SUL,GLP,709,38.19,30.0,45.0,2010,2010
2010-12-19,2010-12-25,SUL,GLP,146,40.68,35.0,47.0,2010,2010
2010-12-26,2011-01-01,SUL,GLP,679,38.18,29.9,47.0,2010,2011
2010-12-26,2011-01-01,SUL,GLP,709,38.16,30.0,45.0,2010,2011
2010-12-26,2011-01-01,SUL,GLP,148,40.7,35.0,47.0,2010,2011
2011-01-02,2011-01-08,SUL,GLP,680,38.21,29.9,45.0,2011,2011
2011-01-02,2011-01-08,SUL,GLP,708,38.14,30.0,45.0,2011,2011
2011-01-02,2011-01-08,SUL,GLP,148,40.66,35.0,47.0,2011,2011
2011-01-09,2011-01-15,SUL,GLP,680,38.22,29.9,47.0,2011,2011
2011-01-09,2011-01-15,SUL,GLP,708,38.21,30.0,45.0,2011,2011
2011-01-09,2011-01-15,SUL,GLP,148,40.72,35.0,47.0,2011,2011
2011-01-16,2011-01-22,SUL,GLP,680,38.2,29.9,45.4,2011,2011
2011-01-16,2011-01-22,SUL,GLP,710,38.21,31.0,45.0,2011,2011
2011-01-16,2011-01-22,SUL,GLP,148,40.68,35.0,47.0,2011,2011
2011-01-23,2011-01-29,SUL,GLP,679,38.16,29.9,45.4,2011,2011
2011-01-23,2011-01-29,SUL,GLP,710,38.19,31.0,45.0,2011,2011
2011-01-23,2011-01-29,SUL,GLP,137,40.69,35.0,47.0,2011,2011
2011-01-30,2011-02-05,SUL,GLP,678,38.09,29.9,45.0,2011,2011
2011-01-30,2011-02-05,SUL,GLP,708,38.21,32.0,45.0,2011,2011
2011-01-30,2011-02-05,SUL,GLP,148,40.69,35.0,47.0,2011,2011
2011-02-06,2011-02-12,SUL,GLP,679,38.12,29.9,45.0,2011,2011
2011-02-06,2011-02-12,SUL,GLP,708,38.15,32.0,45.0,2011,2011
2011-02-06,2011-02-12,SUL,GLP,145,40.69,35.0,47.0,2011,2011
2011-02-13,2011-02-19,SUL,GLP,678,38.09,29.9,45.0,2011,2011
2011-02-13,2011-02-19,SUL,GLP,709,38.16,31.0,45.0,2011,2011
2011-02-13,2011-02-19,SUL,GLP,147,40.7,35.0,47.0,2011,2011
2011-02-20,2011-02-26,SUL,GLP,679,38.08,29.9,46.0,2011,2011
2011-02-20,2011-02-26,SUL,GLP,710,38.23,31.0,45.0,2011,2011
2011-02-20,2011-02-26,SUL,GLP,147,40.77,35.0,47.0,2011,2011
2011-02-27,2011-03-05,SUL,GLP,675,37.97,30.9,45.0,2011,2011
2011-02-27,2011-03-05,SUL,GLP,709,38.22,31.0,48.0,2011,2011
2011-02-27,2011-03-05,SUL,GLP,144,40.72,35.0,46.0,2011,2011
2011-03-06,2011-03-12,SUL,GLP,675,38.06,30.9,47.0,2011,2011
2011-03-06,2011-03-12,SUL,GLP,709,38.14,31.0,48.0,2011,2011
2011-03-06,2011-03-12,SUL,GLP,147,40.69,35.0,47.0,2011,2011
2011-03-13,2011-03-19,SUL,GLP,677,38.02,30.9,47.0,2011,2011
2011-03-13,2011-03-19,SUL,GLP,708,38.35,31.0,45.0,2011,2011
2011-03-13,2011-03-19,SUL,GLP,147,40.59,35.0,47.0,2011,2011
2011-03-20,2011-03-26,SUL,GLP,677,38.04,30.9,47.0,2011,2011
2011-03-20,2011-03-26,SUL,GLP,708,38.45,31.0,45.0,2011,2011
2011-03-20,2011-03-26,SUL,GLP,148,40.52,35.0,46.0,2011,2011
2011-03-27,2011-04-02,SUL,GLP,680,38.08,30.9,47.0,2011,2011
2011-03-27,2011-04-02,SUL,GLP,711,38.31,31.0,46.0,2011,2011
2011-03-27,2011-04-02,SUL,GLP,165,40.68,35.0,46.5,2011,2011
